"Latest: Wavelength (nm)","Latest: Intensity (rel)"
824.8,0.0315181879064
825.5,0.0297006688538
826.3,0.0284799471021
827.1,0.0266700575604
827.8,0.0254951128744
828.6,0.024110780499
829.4,0.0236106236701
830.2,0.0238530725736
830.9,0.0244023973619
831.7,0.0245778761137
832.6,0.0246033078169
833.4,0.0250356467706
834.3,0.0265700261947
835.1,0.0268684248451
836,0.0266497121979
836.8,0.0257231504794
837.7,0.0254467926384
838.5,0.0258155523342
839.4,0.0263835270381
840.2,0.0266471690276
841.1,0.0262021142223
841.9,0.0260986919627
842.8,0.0266878597526
843.6,0.0265039037664
844.5,0.0257426481185
845.3,0.0251348304129
846.2,0.0250644693675
847,0.0246779074795
847.9,0.0243489907852
848.7,0.0237801683579
849.6,0.0240505921348
850.4,0.0235351762841
851.3,0.0239268245128
852.1,0.0238081432314
853,0.0242726956758
853.8,0.023896306469
854.7,0.0238420521689
855.5,0.0236046896061
856.4,0.0237276095047
857.2,0.0228052864034
858.1,0.0219278926443
858.9,0.0213488975357
859.8,0.0211861346354
860.6,0.0211886778058
861.5,0.0212802319371
862.3,0.0210140467774
863.2,0.0201790391903
864,0.0187599501539
864.9,0.0185853191255
865.7,0.0182835295813
866.6,0.0184963081644
867.4,0.0186599187881
868.3,0.018972728737
869.1,0.0187726660054
870,0.0184005154159
870.8,0.0182089299187
871.7,0.0175595737647
872.5,0.0175816145741
873.4,0.0172611751142
874.2,0.0167567796682
875.1,0.0158005476293
875.9,0.0158454769716
876.8,0.0164558378475
877.6,0.0165397624679
878.5,0.0164049744411
879.3,0.0163625882692
880.2,0.0166703118775
881,0.0162049117096
881.9,0.0160633418953
882.7,0.0159497469546
883.6,0.0161074235142
884.4,0.0164694014225
885.3,0.0158912540373
886.1,0.0158175020981
887,0.0156428710697
887.8,0.0163346133957
888.7,0.0162879886066
889.5,0.0162354297534
890.4,0.0160980985563
891.2,0.0164134516755
892.1,0.0160175648296
892.9,0.0164710968694
893.8,0.0160675805125
894.6,0.0164032789943
895.5,0.0159319447623
896.3,0.0162354297534
897.2,0.0161820231768
898,0.0163922585896
898.9,0.0162676432441
899.7,0.0159751786577
